ID,Husband_Education,Husband_Race,Couple_Race,Duration,Divorce
14790,12-15 years,Other Ethnic Groups,Same-Race,4.756,0
14802,Less than 12 years,Black,Same-Race,18.3095,1
14808,Less than 12 years,Other Ethnic Groups,Mixed-Race,16.9145,1
14822,Less than 12 years,Black,Same-Race,.835,0
14825,Less than 12 years,Black,Same-Race,8.14,0
14827,Less than 12 years,Black,Same-Race,11.398,0
14828,12-15 years,Black,Mixed-Race,12.572,0
14830,12-15 years,Black,Mixed-Race,2.554,0
14833,12-15 years,Black,Same-Race,2.552,0
14835,Less than 12 years,Black,Mixed-Race,8,0
14839,12-15 years,Other Ethnic Groups,Mixed-Race,1.5825,1
14844,Less than 12 years,Black,Mixed-Race,10.333,0
14851,16+ years,Black,Same-Race,6.524,0
14857,Less than 12 years,Other Ethnic Groups,Same-Race,8.501,1
14860,12-15 years,Other Ethnic Groups,Same-Race,8.92,1
14867,Less than 12 years,Other Ethnic Groups,Same-Race,20.999,0
14870,12-15 years,Other Ethnic Groups,Same-Race,11.0825,1
14871,12-15 years,Other Ethnic Groups,Same-Race,23.299,0
14876,Less than 12 years,Other Ethnic Groups,Same-Race,7.948,0
14878,12-15 years,Other Ethnic Groups,Same-Race,7.948,0
14883,12-15 years,Other Ethnic Groups,Same-Race,24.153,0
14884,12-15 years,Other Ethnic Groups,Same-Race,24.153,0
14888,12-15 years,Other Ethnic Groups,Same-Race,13.903,0
14901,Less than 12 years,Other Ethnic Groups,Same-Race,2.4885,1
14907,Less than 12 years,Other Ethnic Groups,Mixed-Race,34.664,0
14916,Less than 12 years,Black,Mixed-Race,6.1305,1
14922,Less than 12 years,Black,Same-Race,2.2775,1
14929,12-15 years,Black,Same-Race,11.335,1
14938,16+ years,Black,Same-Race,3.129,0
14951,12-15 years,Other Ethnic Groups,Mixed-Race,32.6025,1
14957,Less than 12 years,Black,Same-Race,7.08,1
14958,12-15 years,Black,Same-Race,7.8195,1
14962,16+ years,Black,Mixed-Race,12.687,0
14972,Less than 12 years,Other Ethnic Groups,Mixed-Race,50.639,0
14985,12-15 years,Other Ethnic Groups,Same-Race,30.1655,1
14988,12-15 years,Other Ethnic Groups,Same-Race,32,0
14992,12-15 years,Other Ethnic Groups,Mixed-Race,7.066,0
15005,12-15 years,Black,Mixed-Race,24.9995,1
15007,Less than 12 years,Black,Mixed-Race,5.2045,1
15011,Less than 12 years,Other Ethnic Groups,Mixed-Race,.194,1
15018,Less than 12 years,Black,Mixed-Race,4.115,0
15027,12-15 years,Other Ethnic Groups,Same-Race,4.468,0
15038,12-15 years,Other Ethnic Groups,Same-Race,9.651,0
15041,Less than 12 years,Other Ethnic Groups,Same-Race,31.173,0
15046,Less than 12 years,Other Ethnic Groups,Same-Race,51.337,0
15057,Less than 12 years,Other Ethnic Groups,Mixed-Race,9.024,1
15061,12-15 years,Black,Same-Race,.222,0
15079,12-15 years,Other Ethnic Groups,Same-Race,3.1565,1
15086,12-15 years,Other Ethnic Groups,Same-Race,14.168,1
15090,12-15 years,Black,Mixed-Race,2.171,0
15095,Less than 12 years,Other Ethnic Groups,Mixed-Race,.687,0
15101,Less than 12 years,Black,Mixed-Race,3.379,0
15107,Less than 12 years,Black,Mixed-Race,5.1935,1
15113,12-15 years,Black,Same-Race,2.927,0
15115,12-15 years,Black,Same-Race,11.3565,1
15126,12-15 years,Other Ethnic Groups,Mixed-Race,12.263,0
15137,12-15 years,Other Ethnic Groups,Same-Race,8.945,0
15138,12-15 years,Other Ethnic Groups,Same-Race,20.605,0
15140,Less than 12 years,Black,Same-Race,26.001,0
15142,Less than 12 years,Black,Mixed-Race,35.274,0
15158,12-15 years,Other Ethnic Groups,Mixed-Race,1.1665,1
15161,Less than 12 years,Black,Same-Race,12.999,0
15164,12-15 years,Other Ethnic Groups,Mixed-Race,13.9195,1
15167,12-15 years,Black,Mixed-Race,12.553,1
15169,Less than 12 years,Black,Mixed-Race,37.158,0
15172,Less than 12 years,Other Ethnic Groups,Mixed-Race,37.158,0
15176,12-15 years,Black,Mixed-Race,12.726,0
15183,Less than 12 years,Black,Same-Race,7.592,0
15185,Less than 12 years,Black,Mixed-Race,1.5115,1
15186,12-15 years,Other Ethnic Groups,Same-Race,7.05,0
15190,Less than 12 years,Other Ethnic Groups,Mixed-Race,28,0
15193,12-15 years,Other Ethnic Groups,Same-Race,6.8365,1
15196,Less than 12 years,Other Ethnic Groups,Mixed-Race,12.085,1
15219,12-15 years,Black,Same-Race,15.847,0
15226,Less than 12 years,Black,Same-Race,15.847,0
15234,12-15 years,Black,Same-Race,11.105,0
15243,Less than 12 years,Black,Same-Race,6.007,0
15257,Less than 12 years,Black,Same-Race,1.812,0
15259,Less than 12 years,Other Ethnic Groups,Same-Race,14.998,0
15262,Less than 12 years,Other Ethnic Groups,Same-Race,14.998,0
15266,Less than 12 years,Black,Mixed-Race,54.418,0
15275,Less than 12 years,Black,Same-Race,22.946,0
15314,16+ years,Black,Same-Race,12.816,0
15347,16+ years,Other Ethnic Groups,Same-Race,5.67,0
15355,16+ years,Other Ethnic Groups,Same-Race,2.33,0
15364,Less than 12 years,Other Ethnic Groups,Same-Race,.348,0
15376,12-15 years,Other Ethnic Groups,Mixed-Race,5.331,0
15379,Less than 12 years,Other Ethnic Groups,Mixed-Race,18.669,0
15403,12-15 years,Other Ethnic Groups,Mixed-Race,7.922,0
15406,Less than 12 years,Other Ethnic Groups,Mixed-Race,35.507,0
15410,12-15 years,Black,Same-Race,9.555,0
15421,Less than 12 years,Other Ethnic Groups,Mixed-Race,20.684,0
15427,12-15 years,Black,Mixed-Race,13.2375,1
15442,Less than 12 years,Other Ethnic Groups,Same-Race,9.231,1
15445,12-15 years,Other Ethnic Groups,Same-Race,7.042,0
15451,Less than 12 years,Other Ethnic Groups,Same-Race,35.187,0
15462,Less than 12 years,Black,Same-Race,22.563,0
15464,Less than 12 years,Black,Same-Race,27.529,0
15468,Less than 12 years,Black,Same-Race,9.254,0
15471,16+ years,Other Ethnic Groups,Same-Race,10.749,1
15474,12-15 years,Other Ethnic Groups,Mixed-Race,43.017,0
15477,Less than 12 years,Other Ethnic Groups,Mixed-Race,32.999,0
15482,12-15 years,Other Ethnic Groups,Mixed-Race,2.516,0
15488,Less than 12 years,Other Ethnic Groups,Same-Race,17.999,0
15490,12-15 years,Other Ethnic Groups,Mixed-Race,1.29,0
15492,Less than 12 years,Black,Same-Race,10.133,1
15495,12-15 years,Other Ethnic Groups,Mixed-Race,4,0
15498,12-15 years,Other Ethnic Groups,Mixed-Race,33.919,0
15502,12-15 years,Other Ethnic Groups,Same-Race,5.2485,1
15508,12-15 years,Other Ethnic Groups,Same-Race,6.9155,1
15511,12-15 years,Other Ethnic Groups,Mixed-Race,15.4195,1
15513,Less than 12 years,Black,Same-Race,31.855,0
15516,12-15 years,Other Ethnic Groups,Mixed-Race,12.504,1
15520,Less than 12 years,Other Ethnic Groups,Mixed-Race,42.949,0
15523,Less than 12 years,Other Ethnic Groups,Mixed-Race,1.2925,1
15529,12-15 years,Other Ethnic Groups,Same-Race,10.004,0
15536,12-15 years,Other Ethnic Groups,Same-Race,22.138,0
15544,Less than 12 years,Other Ethnic Groups,Same-Race,6.442,0
15563,12-15 years,Other Ethnic Groups,Same-Race,6.919,0
15572,16+ years,Other Ethnic Groups,Same-Race,14.768,0
15587,Less than 12 years,Black,Mixed-Race,42.847,0
15590,12-15 years,Other Ethnic Groups,Mixed-Race,42.847,0
15620,12-15 years,Black,Same-Race,5.812,0
15629,12-15 years,Black,Same-Race,11.959,0
15631,Less than 12 years,Black,Mixed-Race,50.877,0
15635,12-15 years,Other Ethnic Groups,Mixed-Race,16.005,0
15639,12-15 years,Other Ethnic Groups,Same-Race,14.757,0
15645,12-15 years,Black,Same-Race,3.146,0
15651,Less than 12 years,Other Ethnic Groups,Same-Race,15.02,0
15653,12-15 years,Black,Same-Race,12.654,0
15666,12-15 years,Other Ethnic Groups,Same-Race,9.44,0
15672,Less than 12 years,Other Ethnic Groups,Mixed-Race,24,0
15703,12-15 years,Other Ethnic Groups,Mixed-Race,20.775,0
15704,Less than 12 years,Black,Mixed-Race,3.08,1
15710,Less than 12 years,Other Ethnic Groups,Same-Race,9.1715,1
15717,Less than 12 years,Other Ethnic Groups,Same-Race,5.914,1
15721,Less than 12 years,Other Ethnic Groups,Same-Race,5.711,0
15733,Less than 12 years,Other Ethnic Groups,Same-Race,2.1655,1
15735,Less than 12 years,Other Ethnic Groups,Same-Race,46.16,0
15738,Less than 12 years,Other Ethnic Groups,Mixed-Race,29.999,0
15744,Less than 12 years,Other Ethnic Groups,Same-Race,46.511,0
15747,Less than 12 years,Other Ethnic Groups,Same-Race,46.511,0
15752,12-15 years,Other Ethnic Groups,Same-Race,23.075,0
15758,Less than 12 years,Black,Mixed-Race,4.578,1
15761,Less than 12 years,Other Ethnic Groups,Mixed-Race,6.6255,1
15763,Less than 12 years,Other Ethnic Groups,Same-Race,43.715,0
15765,Less than 12 years,Other Ethnic Groups,Same-Race,6.998,0
15767,Less than 12 years,Other Ethnic Groups,Same-Race,15.587,1
15771,Less than 12 years,Other Ethnic Groups,Same-Race,3.253,0
15781,12-15 years,Black,Same-Race,3.203,0
15790,12-15 years,Black,Same-Race,11.978,0
15801,12-15 years,Other Ethnic Groups,Mixed-Race,8.6215,1
15804,Less than 12 years,Other Ethnic Groups,Mixed-Race,47.42,0
15813,12-15 years,Black,Same-Race,7.176,0
15827,12-15 years,Black,Same-Race,2.062,0
15837,Less than 12 years,Black,Same-Race,9.48,1
15851,12-15 years,Black,Same-Race,11.546,0
15860,Less than 12 years,Other Ethnic Groups,Mixed-Race,54.059,0
15870,12-15 years,Other Ethnic Groups,Same-Race,11.42,0
15881,Less than 12 years,Other Ethnic Groups,Same-Race,19.283,0
15884,12-15 years,Other Ethnic Groups,Same-Race,11.86,0
15889,12-15 years,Other Ethnic Groups,Same-Race,7.25,1
15897,12-15 years,Black,Same-Race,9.246,0
15899,Less than 12 years,Black,Mixed-Race,1.506,0
15901,Less than 12 years,Other Ethnic Groups,Mixed-Race,8.668,1
15911,16+ years,Other Ethnic Groups,Mixed-Race,6.234,0
15920,Less than 12 years,Black,Mixed-Race,54.943,0
15921,Less than 12 years,Black,Same-Race,19.748,0
15927,Less than 12 years,Black,Same-Race,9.656,0
15929,Less than 12 years,Other Ethnic Groups,Mixed-Race,10.253,1
15935,Less than 12 years,Black,Same-Race,41.6275,1
15937,Less than 12 years,Other Ethnic Groups,Same-Race,.9995,1
15942,Less than 12 years,Other Ethnic Groups,Same-Race,13.435,0
15946,12-15 years,Black,Same-Race,2.475,0
15964,12-15 years,Other Ethnic Groups,Mixed-Race,4.164,0
15967,Less than 12 years,Other Ethnic Groups,Mixed-Race,3.669,0
15975,12-15 years,Black,Same-Race,6.919,0
15994,12-15 years,Black,Same-Race,1.897,0
16005,Less than 12 years,Black,Mixed-Race,18.992,0
16013,Less than 12 years,Black,Same-Race,19.107,0
16020,Less than 12 years,Black,Same-Race,9.974,0
16024,12-15 years,Black,Same-Race,5.733,1
16031,12-15 years,Other Ethnic Groups,Mixed-Race,13.173,0
16053,12-15 years,Black,Same-Race,11.069,0
16062,12-15 years,Other Ethnic Groups,Mixed-Race,5.418,1
16071,16+ years,Black,Mixed-Race,6.7895,1
16075,Less than 12 years,Other Ethnic Groups,Same-Race,7.001,0
16077,Less than 12 years,Black,Same-Race,24.999,0
16079,Less than 12 years,Black,Mixed-Race,46.65,0
16087,16+ years,Black,Same-Race,.956,0
16104,12-15 years,Black,Same-Race,5.7495,1
16122,12-15 years,Black,Same-Race,13.383,0
16125,12-15 years,Other Ethnic Groups,Same-Race,15.997,0
16127,12-15 years,Other Ethnic Groups,Same-Race,34.809,0
16130,12-15 years,Other Ethnic Groups,Same-Race,34.809,0
16134,Less than 12 years,Other Ethnic Groups,Same-Race,9.93,0
16140,12-15 years,Other Ethnic Groups,Same-Race,2.075,1
16141,12-15 years,Other Ethnic Groups,Same-Race,9.93,0
16144,12-15 years,Other Ethnic Groups,Mixed-Race,24.999,0
16146,12-15 years,Black,Mixed-Race,36.586,0
16152,Less than 12 years,Black,Same-Race,2.3055,1
16155,12-15 years,Black,Same-Race,19.37,0
16160,Less than 12 years,Black,Mixed-Race,49.287,0
16166,16+ years,Other Ethnic Groups,Same-Race,10.086,1
16167,16+ years,Other Ethnic Groups,Same-Race,11.159,0
16171,Less than 12 years,Other Ethnic Groups,Same-Race,6.597,1
16173,Less than 12 years,Black,Mixed-Race,30.5285,1
16176,12-15 years,Other Ethnic Groups,Mixed-Race,31.918,1
16206,12-15 years,Other Ethnic Groups,Mixed-Race,30.018,0
16208,Less than 12 years,Black,Same-Race,9.9,1
16217,Less than 12 years,Other Ethnic Groups,Mixed-Race,6.886,0
16218,12-15 years,Black,Same-Race,6.886,0
16228,12-15 years,Black,Same-Race,.862,0
16232,12-15 years,Black,Mixed-Race,.999,0
16246,Less than 12 years,Other Ethnic Groups,Mixed-Race,3.11,0
16258,12-15 years,Other Ethnic Groups,Mixed-Race,16,1
16262,Less than 12 years,Black,Mixed-Race,.58,1
16269,Less than 12 years,Other Ethnic Groups,Same-Race,27.001,0
16271,Less than 12 years,Other Ethnic Groups,Same-Race,6.166,1
16273,Less than 12 years,Other Ethnic Groups,Mixed-Race,14.2095,1
16276,Less than 12 years,Other Ethnic Groups,Mixed-Race,18.667,0
16281,12-15 years,Black,Mixed-Race,30.91,0
16287,12-15 years,Black,Same-Race,3.751,1
16291,12-15 years,Black,Same-Race,3.751,1
16296,Less than 12 years,Other Ethnic Groups,Mixed-Race,5.67,1
16300,Less than 12 years,Black,Mixed-Race,5.4185,1
16314,12-15 years,Other Ethnic Groups,Mixed-Race,5.038,0
16318,Less than 12 years,Other Ethnic Groups,Mixed-Race,5.67,1
16323,12-15 years,Black,Same-Race,7.786,0
16330,Less than 12 years,Black,Same-Race,6.995,0
16336,12-15 years,Black,Same-Race,6.995,0
16341,12-15 years,Black,Mixed-Race,8,1
16342,16+ years,Black,Mixed-Race,8,1
16347,Less than 12 years,Black,Mixed-Race,6.1655,1
16349,12-15 years,Black,Same-Race,5.002,0
16358,12-15 years,Other Ethnic Groups,Same-Race,20.167,1
16364,12-15 years,Other Ethnic Groups,Same-Race,25.752,0
16367,Less than 12 years,Other Ethnic Groups,Mixed-Race,20,0
16369,Less than 12 years,Black,Mixed-Race,18.998,0
16386,Less than 12 years,Black,Mixed-Race,13.002,0
16397,Less than 12 years,Black,Same-Race,8.427,1
16403,Less than 12 years,Black,Same-Race,4.832,1
16406,12-15 years,Black,Same-Race,4.832,1
16412,Less than 12 years,Other Ethnic Groups,Mixed-Race,23.2935,1
16415,Less than 12 years,Other Ethnic Groups,Mixed-Race,25.123,0
16428,Less than 12 years,Black,Mixed-Race,2.1275,1
16429,Less than 12 years,Other Ethnic Groups,Mixed-Race,15.0855,1
16436,12-15 years,Black,Mixed-Race,4.942,0
16440,16+ years,Other Ethnic Groups,Same-Race,19.146,0
16445,12-15 years,Other Ethnic Groups,Same-Race,5.9575,1
16448,12-15 years,Other Ethnic Groups,Mixed-Race,33.859,0
16454,Less than 12 years,Other Ethnic Groups,Mixed-Race,9.977,0
16457,Less than 12 years,Other Ethnic Groups,Mixed-Race,20.3285,1
16466,Less than 12 years,Black,Mixed-Race,7.299,0
16472,12-15 years,Black,Same-Race,4.249,0
16474,12-15 years,Black,Mixed-Race,49.834,0
16478,12-15 years,Black,Same-Race,6.85,0
16485,12-15 years,Black,Mixed-Race,7.299,0
16487,Less than 12 years,Black,Same-Race,24.999,0
16489,Less than 12 years,Black,Mixed-Race,39.247,0
16494,12-15 years,Other Ethnic Groups,Mixed-Race,16.444,0
16509,12-15 years,Black,Same-Race,9.405,0
16517,12-15 years,Black,Same-Race,6.617,0
16533,Less than 12 years,Black,Mixed-Race,18.374,0
16537,Less than 12 years,Black,Same-Race,18.374,0
16557,12-15 years,Other Ethnic Groups,Mixed-Race,24,0
16559,Less than 12 years,Black,Mixed-Race,10.001,0
16562,Less than 12 years,Other Ethnic Groups,Mixed-Race,10.001,0
16564,Less than 12 years,Black,Mixed-Race,49.35,0
16569,12-15 years,Black,Same-Race,6.877,0
16576,12-15 years,Black,Mixed-Race,6.954,1
16582,12-15 years,Black,Same-Race,11.847,0
16592,Less than 12 years,Other Ethnic Groups,Mixed-Race,4.068,0
16594,Less than 12 years,Black,Same-Race,19.88,0
16598,12-15 years,Black,Same-Race,4.068,0
16600,Less than 12 years,Black,Mixed-Race,18.905,1
16603,Less than 12 years,Other Ethnic Groups,Mixed-Race,36.58,0
16608,12-15 years,Other Ethnic Groups,Mixed-Race,2.908,0
16611,Less than 12 years,Black,Mixed-Race,6.664,1
16613,Less than 12 years,Black,Mixed-Race,10.998,1
16626,12-15 years,Other Ethnic Groups,Mixed-Race,14.762,0
16631,12-15 years,Black,Mixed-Race,10.962,0
16633,12-15 years,Other Ethnic Groups,Mixed-Race,17.758,0
16636,Less than 12 years,Black,Same-Race,.816,0
16638,Less than 12 years,Black,Same-Race,17.7465,1
16640,Less than 12 years,Black,Mixed-Race,28.419,0
16643,Less than 12 years,Other Ethnic Groups,Mixed-Race,26.582,0
16652,Less than 12 years,Black,Mixed-Race,4.134,1
16654,12-15 years,Other Ethnic Groups,Mixed-Race,15.959,0
16658,Less than 12 years,Black,Same-Race,6.888,0
16667,12-15 years,Black,Same-Race,3.2825,1
16669,Less than 12 years,Black,Same-Race,41.391,0
16679,16+ years,Other Ethnic Groups,Same-Race,13.196,0
16685,16+ years,Other Ethnic Groups,Same-Race,25.886,0
16686,12-15 years,Other Ethnic Groups,Same-Race,25.886,0
16689,12-15 years,Other Ethnic Groups,Mixed-Race,9.6535,1
16691,Less than 12 years,Black,Mixed-Race,59.452,0
16695,12-15 years,Other Ethnic Groups,Mixed-Race,21.93,0
16699,Less than 12 years,Black,Mixed-Race,6.59,1
16706,16+ years,Black,Same-Race,7.915,0
16709,12-15 years,Other Ethnic Groups,Mixed-Race,32.621,0
16713,Less than 12 years,Other Ethnic Groups,Mixed-Race,22.858,0
16715,Less than 12 years,Black,Same-Race,29.478,0
16717,Less than 12 years,Black,Mixed-Race,21.584,1
16720,Less than 12 years,Other Ethnic Groups,Mixed-Race,28.9365,1
16724,12-15 years,Other Ethnic Groups,Mixed-Race,3.083,1
16731,Less than 12 years,Black,Same-Race,12.89,0
16733,16+ years,Black,Same-Race,16.95,0
16735,12-15 years,Black,Mixed-Race,5.032,1
16737,Less than 12 years,Black,Mixed-Race,40.98,0
16741,Less than 12 years,Black,Same-Race,2.6635,1
16746,Less than 12 years,Black,Mixed-Race,8.616,1
16750,12-15 years,Black,Mixed-Race,12.671,1
16769,12-15 years,Black,Mixed-Race,16.216,0
16780,12-15 years,Black,Same-Race,4.17,1
16788,12-15 years,Black,Same-Race,1.314,0
16797,Less than 12 years,Other Ethnic Groups,Mixed-Race,11.4115,1
16809,12-15 years,Black,Same-Race,22.93,0
16821,Less than 12 years,Other Ethnic Groups,Mixed-Race,19.001,0
16830,12-15 years,Black,Same-Race,9.413,1
16843,12-15 years,Other Ethnic Groups,Mixed-Race,41.158,0
16851,16+ years,Black,Mixed-Race,2.094,0
16855,Less than 12 years,Other Ethnic Groups,Same-Race,22.346,0
16865,Less than 12 years,Black,Same-Race,.301,0
16880,Less than 12 years,Black,Same-Race,.301,0
16882,12-15 years,Black,Mixed-Race,28.342,0
16887,12-15 years,Other Ethnic Groups,Mixed-Race,8.942,0
16892,Less than 12 years,Other Ethnic Groups,Mixed-Race,36.474,0
16900,12-15 years,Black,Mixed-Race,3.8355,1
16904,Less than 12 years,Black,Mixed-Race,27.88,0
16908,Less than 12 years,Black,Same-Race,1.418,0
16914,Less than 12 years,Black,Same-Race,.728,0
16916,Less than 12 years,Black,Mixed-Race,28.882,0
16930,Less than 12 years,Black,Mixed-Race,24.334,1
16939,Less than 12 years,Black,Same-Race,13.079,0
16942,12-15 years,Black,Mixed-Race,19.075,0
16944,Less than 12 years,Black,Mixed-Race,49.963,0
16955,Less than 12 years,Other Ethnic Groups,Mixed-Race,41.361,0
16961,16+ years,Other Ethnic Groups,Mixed-Race,25.572,0
16965,Less than 12 years,Other Ethnic Groups,Mixed-Race,50.157,0
16971,16+ years,Other Ethnic Groups,Same-Race,24.931,0
16981,12-15 years,Other Ethnic Groups,Same-Race,11.239,1
16985,Less than 12 years,Other Ethnic Groups,Same-Race,20.912,0
16996,16+ years,Other Ethnic Groups,Same-Race,20.085,0
17001,12-15 years,Other Ethnic Groups,Same-Race,6.9185,1
17003,12-15 years,Other Ethnic Groups,Same-Race,13.5825,1
17009,12-15 years,Other Ethnic Groups,Same-Race,6.653,1
17018,12-15 years,Other Ethnic Groups,Same-Race,3.918,0
17024,12-15 years,Other Ethnic Groups,Mixed-Race,3.5485,1
17033,Less than 12 years,Black,Same-Race,8.485,0
17035,Less than 12 years,Black,Mixed-Race,17.892,0
17041,Less than 12 years,Black,Same-Race,22.6555,1
17045,16+ years,Black,Same-Race,1.541,0
17053,Less than 12 years,Other Ethnic Groups,Same-Race,12.0905,1
17057,12-15 years,Other Ethnic Groups,Same-Race,18.086,0
17060,12-15 years,Other Ethnic Groups,Same-Race,18.086,0
17063,Less than 12 years,Other Ethnic Groups,Mixed-Race,10.166,0
17069,Less than 12 years,Black,Mixed-Race,10.0865,1
17071,Less than 12 years,Black,Same-Race,17.3855,1
17073,12-15 years,Black,Mixed-Race,14.001,0
17076,12-15 years,Other Ethnic Groups,Mixed-Race,13.251,1
17081,Less than 12 years,Black,Mixed-Race,14.04,1
17089,Less than 12 years,Other Ethnic Groups,Same-Race,15.781,0
17090,Less than 12 years,Other Ethnic Groups,Same-Race,2.6475,1
17092,12-15 years,Other Ethnic Groups,Same-Race,22.1625,1
17112,Less than 12 years,Other Ethnic Groups,Mixed-Race,24.917,0
17125,Less than 12 years,Black,Same-Race,13.06,0
17131,12-15 years,Black,Same-Race,10.932,1
17134,12-15 years,Black,Same-Race,13.06,0
17136,Less than 12 years,Black,Mixed-Race,51.666,0
17141,12-15 years,Black,Same-Race,17.013,0
17144,12-15 years,Other Ethnic Groups,Mixed-Race,28.37,0
17148,Less than 12 years,Black,Mixed-Race,4.318,0
17157,12-15 years,Other Ethnic Groups,Mixed-Race,6.4175,1
17162,12-15 years,Black,Same-Race,1.227,0
17163,Less than 12 years,Black,Same-Race,.986,0
17173,Less than 12 years,Black,Same-Race,7.097,0
17175,Less than 12 years,Other Ethnic Groups,Mixed-Race,36.9885,1
